label shape (60000, 919)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
Test AUROC score: 0.8429947389303278
